Stock_Price,Strike_Price,Time_to_Maturity,Interest_Rate,Option_Price,Option_Type,Volatility,Implied Volatility
7.17,5,91,0.0026,0.2,1,0.706962799,0.7656
7.17,6,91,0.0026,0.5,1,0.706962799,0.748
7.17,7,91,0.0026,0.96,1,0.706962799,0.7139
7.17,8,91,0.0026,1.2,1,0.706962799,0.7012
7.17,9,91,0.0026,2.28,1,0.706962799,0.7002
7.17,10,91,0.0026,2.9,1,0.706962799,0.7197
7.17,11,91,0.0026,3.82,1,0.706962799,0.6777
7.17,12,91,0.0026,3.6,1,0.706962799,0.7148
7.17,17,91,0.0026,8.4,1,0.706962799,0.5
7.17,20,91,0.0026,11.7,1,0.706962799,0.5
7.17,5,182,0.0026,0.39,1,0.706962799,0.7637
7.17,6,182,0.0026,0.7,1,0.706962799,0.7305
7.17,7.5,182,0.0026,1.65,1,0.706962799,0.6914
7.17,9,182,0.0026,2.6,1,0.706962799,0.6787
7.17,10,182,0.0026,3.35,1,0.706962799,0.6826
7.17,12.5,182,0.0026,5.25,1,0.706962799,0.6543
7.17,14,182,0.0026,6,1,0.706962799,0.6621
7.17,15,182,0.0026,6.85,1,0.706962799,0.6621
7.17,20,182,0.0026,8,1,0.706962799,0.9893
7.17,25,182,0.0026,17.1,1,0.706962799,0.8125
7.17,30,182,0.0026,21.5,1,0.706962799,0.9102
7.17,2.5,553,0.0026,0.57,1,0.706962799,0.8125
7.17,5,553,0.0026,0.65,1,0.706962799,0.7129
7.17,7.5,553,0.0026,2.45,1,0.706962799,0.6182
7.17,10,553,0.0026,4.27,1,0.706962799,0.627
7.17,12.5,553,0.0026,5.52,1,0.706962799,0.6147
7.17,15,553,0.0026,8.2,1,0.706962799,0.5996
7.17,25,553,0.0026,17,1,0.706962799,0.5645
7.17,30,553,0.0026,22.12,1,0.706962799,0.582
7.12,7.5,35,0.0026,0.4,0,0.497902156,0.5977
7.12,10,35,0.0026,0.2,0,0.497902156,0.6914
7.12,7.5,126,0.0026,0.55,0,0.497902156,0.5264
7.12,10,126,0.0026,0.5,0,0.497902156,0.5781
7.12,7.5,35,0.0026,0.95,1,0.497902156,0.5371
7.12,7.5,126,0.0026,1.05,1,0.497902156,0.5977
169.86,170,0,0.0026,0.12,0,0.184356551,0.1065
169.86,175,0,0.0026,0.02,0,0.184356551,0.6064
169.86,180,0,0.0026,0.05,0,0.184356551,0.7803
169.86,115,35,0.0026,46.5,0,0.184356551,0.9392
169.86,120,35,0.0026,38.5,0,0.184356551,0.5068
169.86,130,35,0.0026,32.44,0,0.184356551,0.665
169.86,135,35,0.0026,27.7,0,0.184356551,0.6025
169.86,140,35,0.0026,29.45,0,0.184356551,0.4107
169.86,145,35,0.0026,17.8,0,0.184356551,0.4192
169.86,150,35,0.0026,19.5,0,0.184356551,0.3772
169.86,155,35,0.0026,7.2,0,0.184356551,0.257
169.86,160,35,0.0026,10.1,0,0.184356551,0.1899
169.86,165,35,0.0026,6,0,0.184356551,0.1791
169.86,170,35,0.0026,3.15,0,0.184356551,0.1693
169.86,175,35,0.0026,1.3,0,0.184356551,0.1663
169.86,180,35,0.0026,0.49,0,0.184356551,0.1687
169.86,185,35,0.0026,0.15,0,0.184356551,0.1812
169.86,190,35,0.0026,0.05,0,0.184356551,0.1885
169.86,195,35,0.0026,0.05,0,0.184356551,0.2227
169.86,130,63,0.0026,30.39,0,0.184356551,0.4801
169.86,150,63,0.0026,20.5,0,0.184356551,0.2891
169.86,155,63,0.0026,8.65,0,0.184356551,0.2559
169.86,160,63,0.0026,9.8,0,0.184356551,0.188
169.86,165,63,0.0026,7.6,0,0.184356551,0.1768
169.86,170,63,0.0026,4.4,0,0.184356551,0.1659
169.86,175,63,0.0026,2.2,0,0.184356551,0.1596
169.86,180,63,0.0026,0.6,0,0.184356551,0.1589
169.86,185,63,0.0026,0.26,0,0.184356551,0.1639
169.86,190,63,0.0026,0.15,0,0.184356551,0.1731
169.86,105,126,0.0026,48.95,0,0.184356551,0.6003
169.86,130,126,0.0026,29.2,0,0.184356551,0.3663
169.86,140,126,0.0026,22,0,0.184356551,0.3021
169.86,145,126,0.0026,20,0,0.184356551,0.3038
169.86,150,126,0.0026,21.5,0,0.184356551,0.2417
169.86,155,126,0.0026,15.1,0,0.184356551,0.2028
169.86,160,126,0.0026,11.67,0,0.184356551,0.1889
169.86,165,126,0.0026,7,0,0.184356551,0.1784
169.86,170,126,0.0026,6.43,0,0.184356551,0.1755
169.86,175,126,0.0026,4.1,0,0.184356551,0.1711
169.86,180,126,0.0026,1.23,0,0.184356551,0.1666
169.86,185,126,0.0026,1.3,0,0.184356551,0.1624
169.86,190,126,0.0026,0.8,0,0.184356551,0.1629
169.86,195,126,0.0026,0.4,0,0.184356551,0.1638
169.86,200,126,0.0026,0.2,0,0.184356551,0.1687
169.86,210,126,0.0026,0.15,0,0.184356551,0.1875
169.86,60,182,0.0026,98.86,0,0.184356551,0.9724
169.86,75,182,0.0026,67.17,0,0.184356551,0.7834
169.86,80,182,0.0026,78.9,0,0.184356551,0.72
169.86,90,182,0.0026,69.28,0,0.184356551,0.6052
169.86,92.5,182,0.0026,34.8,0,0.184356551,0.5992
169.86,95,182,0.0026,64.5,0,0.184356551,0.5612
169.86,97.5,182,0.0026,18.91,0,0.184356551,0.5319
169.86,100,182,0.0026,69.2,0,0.184356551,0.5414
169.86,105,182,0.0026,39.4,0,0.184356551,0.5
169.86,110,182,0.0026,51.5,0,0.184356551,0.4605
169.86,115,182,0.0026,47.5,0,0.184356551,0.4163
169.86,120,182,0.0026,35,0,0.184356551,0.3962
169.86,125,182,0.0026,40,0,0.184356551,0.3445
169.86,130,182,0.0026,40.2,0,0.184356551,0.3149
169.86,135,182,0.0026,34.25,0,0.184356551,0.2717
169.86,140,182,0.0026,29.58,0,0.184356551,0.2256
169.86,145,182,0.0026,23.24,0,0.184356551,0.243
169.86,150,182,0.0026,13.8,0,0.184356551,0.2013
169.86,155,182,0.0026,17.7,0,0.184356551,0.1965
169.86,160,182,0.0026,13.22,0,0.184356551,0.1814
169.86,165,182,0.0026,10.8,0,0.184356551,0.1769
169.86,170,182,0.0026,7.62,0,0.184356551,0.1734
169.86,175,182,0.0026,5.8,0,0.184356551,0.1684
169.86,180,182,0.0026,4,0,0.184356551,0.1664
169.86,185,182,0.0026,1.9,0,0.184356551,0.1626
169.86,190,182,0.0026,1.2,0,0.184356551,0.1612
169.86,195,182,0.0026,0.6,0,0.184356551,0.1608
169.86,200,182,0.0026,0.5,0,0.184356551,0.1632
169.86,140,217,0.0026,25.77,0,0.184356551,0.2769
169.86,145,217,0.0026,19.88,0,0.184356551,0.2369
169.86,160,217,0.0026,10.72,0,0.184356551,0.185
169.86,165,217,0.0026,11.7,0,0.184356551,0.1814
169.86,170,217,0.0026,9.05,0,0.184356551,0.1777
169.86,175,217,0.0026,5.3,0,0.184356551,0.1736
169.86,180,217,0.0026,3.9,0,0.184356551,0.1712
169.86,185,217,0.0026,3.11,0,0.184356551,0.1691
169.86,220,217,0.0026,0.15,0,0.184356551,0.1793
169.86,160,0,0.0026,0.05,1,0.184356551,0.7324
169.86,165,0,0.0026,0.35,1,0.184356551,0.291
169.86,170,0,0.0026,11.2,1,0.184356551,0.3936
169.86,80,35,0.0026,0.05,1,0.184356551,0.8594
169.86,85,35,0.0026,0.1,1,0.184356551,0.7891
169.86,90,35,0.0026,0.15,1,0.184356551,0.7305
169.86,95,35,0.0026,0.15,1,0.184356551,0.6719
169.86,100,35,0.0026,0.2,1,0.184356551,0.6172
169.86,105,35,0.0026,0.15,1,0.184356551,0.5625
169.86,110,35,0.0026,0.05,1,0.184356551,0.5117
169.86,115,35,0.0026,0.1,1,0.184356551,0.5
169.86,120,35,0.0026,0.1,1,0.184356551,0.4512
169.86,125,35,0.0026,0.1,1,0.184356551,0.4395
169.86,130,35,0.0026,0.1,1,0.184356551,0.3887
169.86,135,35,0.0026,0.1,1,0.184356551,0.3613
169.86,140,35,0.0026,0.19,1,0.184356551,0.3399
169.86,145,35,0.0026,0.38,1,0.184356551,0.3071
169.86,150,35,0.0026,0.3,1,0.184356551,0.2803
169.86,155,35,0.0026,0.6,1,0.184356551,0.2412
169.86,160,35,0.0026,1.2,1,0.184356551,0.2172
169.86,165,35,0.0026,2.2,1,0.184356551,0.1993
169.86,170,35,0.0026,4.04,1,0.184356551,0.1974
169.86,175,35,0.0026,17.6,1,0.184356551,0.1941
169.86,180,35,0.0026,11,1,0.184356551,0.2455
169.86,185,35,0.0026,21,1,0.184356551,0.2839
169.86,190,35,0.0026,25,1,0.184356551,0.3449
169.86,100,63,0.0026,0.15,1,0.184356551,0.4981
169.86,105,63,0.0026,0.1,1,0.184356551,0.4951
169.86,115,63,0.0026,0.45,1,0.184356551,0.4092
169.86,120,63,0.0026,0.1,1,0.184356551,0.3906
169.86,125,63,0.0026,0.31,1,0.184356551,0.3496
169.86,135,63,0.0026,0.25,1,0.184356551,0.3228
169.86,140,63,0.0026,0.8,1,0.184356551,0.2993
169.86,145,63,0.0026,1.18,1,0.184356551,0.27
169.86,150,63,0.0026,0.86,1,0.184356551,0.2477
169.86,155,63,0.0026,1.64,1,0.184356551,0.228
169.86,160,63,0.0026,2.3,1,0.184356551,0.2168
169.86,165,63,0.0026,4.1,1,0.184356551,0.2066
169.86,170,63,0.0026,5.6,1,0.184356551,0.2047
169.86,175,63,0.0026,11.6,1,0.184356551,0.2038
169.86,180,63,0.0026,16.5,1,0.184356551,0.2201
169.86,85,126,0.0026,0.2,1,0.184356551,0.4912
169.86,90,126,0.0026,0.2,1,0.184356551,0.4531
169.86,95,126,0.0026,0.5,1,0.184356551,0.4404
169.86,100,126,0.0026,0.45,1,0.184356551,0.4053
169.86,105,126,0.0026,0.49,1,0.184356551,0.3999
169.86,110,126,0.0026,0.4,1,0.184356551,0.3765
169.86,115,126,0.0026,0.35,1,0.184356551,0.3599
169.86,120,126,0.0026,0.5,1,0.184356551,0.3396
169.86,125,126,0.0026,0.85,1,0.184356551,0.3169
169.86,130,126,0.0026,0.5,1,0.184356551,0.2877
169.86,135,126,0.0026,0.7,1,0.184356551,0.2705
169.86,140,126,0.0026,1,1,0.184356551,0.2584
169.86,145,126,0.0026,1.97,1,0.184356551,0.2427
169.86,150,126,0.0026,2.85,1,0.184356551,0.2276
169.86,155,126,0.0026,3.2,1,0.184356551,0.2194
169.86,160,126,0.0026,4.72,1,0.184356551,0.2091
169.86,165,126,0.0026,5.8,1,0.184356551,0.202
169.86,170,126,0.0026,11.5,1,0.184356551,0.1983
169.86,175,126,0.0026,17.3,1,0.184356551,0.1974
169.86,180,126,0.0026,22.2,1,0.184356551,0.1975
169.86,60,182,0.0026,0.05,1,0.184356551,0.5156
169.86,65,182,0.0026,0.05,1,0.184356551,0.5137
169.86,70,182,0.0026,0.1,1,0.184356551,0.5147
169.86,75,182,0.0026,0.15,1,0.184356551,0.4766
169.86,80,182,0.0026,0.2,1,0.184356551,0.4648
169.86,85,182,0.0026,0.25,1,0.184356551,0.4307
169.86,90,182,0.0026,0.3,1,0.184356551,0.4141
169.86,92.5,182,0.0026,1.45,1,0.184356551,0.4107
169.86,95,182,0.0026,0.85,1,0.184356551,0.4058
169.86,97.5,182,0.0026,0.45,1,0.184356551,0.3994
169.86,100,182,0.0026,0.84,1,0.184356551,0.3916
169.86,105,182,0.0026,0.76,1,0.184356551,0.374
169.86,110,182,0.0026,0.45,1,0.184356551,0.3545
169.86,115,182,0.0026,0.9,1,0.184356551,0.3333
169.86,120,182,0.0026,0.79,1,0.184356551,0.3153
169.86,125,182,0.0026,0.85,1,0.184356551,0.2918
169.86,130,182,0.0026,1.05,1,0.184356551,0.2797
169.86,135,182,0.0026,1.35,1,0.184356551,0.2636
169.86,140,182,0.0026,3,1,0.184356551,0.2487
169.86,145,182,0.0026,3.3,1,0.184356551,0.2389
169.86,150,182,0.0026,3.1,1,0.184356551,0.2281
169.86,155,182,0.0026,8.31,1,0.184356551,0.2169
169.86,160,182,0.0026,6.5,1,0.184356551,0.2113
169.86,165,182,0.0026,7.5,1,0.184356551,0.2045
169.86,170,182,0.0026,9.6,1,0.184356551,0.2022
169.86,175,182,0.0026,13.9,1,0.184356551,0.1999
169.86,180,182,0.0026,24.2,1,0.184356551,0.2
169.86,185,182,0.0026,26.7,1,0.184356551,0.204
169.86,190,182,0.0026,27.9,1,0.184356551,0.2299
169.86,195,182,0.0026,32.3,1,0.184356551,0.2427
169.86,100,217,0.0026,0.5,1,0.184356551,0.3733
169.86,115,217,0.0026,1,1,0.184356551,0.3185
169.86,120,217,0.0026,1.15,1,0.184356551,0.3001
169.86,125,217,0.0026,1.2,1,0.184356551,0.2832
169.86,130,217,0.0026,1.95,1,0.184356551,0.2695
169.86,135,217,0.0026,2.71,1,0.184356551,0.257
169.86,145,217,0.0026,4.4,1,0.184356551,0.2348
44.03,43,0,0.0026,0.75,0,0.236108918,0.4102
44.03,44,0,0.0026,0.8,0,0.236108918,0.2578
44.03,45,0,0.0026,0.04,0,0.236108918,0.2891
44.03,46,0,0.0026,0.02,0,0.236108918,0.7031
44.03,47,0,0.0026,0.03,0,0.236108918,0.5938
44.03,49,0,0.0026,0.02,0,0.236108918,0.875
44.03,43,35,0.0026,2.61,0,0.236108918,0.3052
44.03,44,35,0.0026,1.41,0,0.236108918,0.2998
44.03,45,35,0.0026,1,0,0.236108918,0.2913
44.03,46,35,0.0026,0.68,0,0.236108918,0.294
44.03,47,35,0.0026,0.65,0,0.236108918,0.3154
44.03,48,35,0.0026,0.4,0,0.236108918,0.3164
44.03,49,35,0.0026,0.29,0,0.236108918,0.3506
44.03,50,35,0.0026,0.33,0,0.236108918,0.3447
44.03,39,63,0.0026,7.65,0,0.236108918,0.3623
44.03,40,63,0.0026,5.58,0,0.236108918,0.3408
44.03,41,63,0.0026,3.55,0,0.236108918,0.3225
44.03,42,63,0.0026,3.45,0,0.236108918,0.3047
44.03,43,63,0.0026,4.4,0,0.236108918,0.2766
44.03,44,63,0.0026,1.57,0,0.236108918,0.2576
44.03,45,63,0.0026,1.22,0,0.236108918,0.2534
44.03,46,63,0.0026,0.9,0,0.236108918,0.2505
44.03,47,63,0.0026,0.83,0,0.236108918,0.2681
44.03,48,63,0.0026,0.48,0,0.236108918,0.2661
44.03,49,63,0.0026,0.5,0,0.236108918,0.2651
44.03,50,63,0.0026,0.35,0,0.236108918,0.2529
44.03,55,63,0.0026,0.05,0,0.236108918,0.3433
44.03,60,63,0.0026,0.1,0,0.236108918,0.5171
44.03,35,154,0.0026,10.48,0,0.236108918,0.3784
44.03,40,154,0.0026,7.5,0,0.236108918,0.2732
44.03,42,154,0.0026,5.6,0,0.236108918,0.2891
44.03,43,154,0.0026,4.9,0,0.236108918,0.2825
44.03,44,154,0.0026,2.35,0,0.236108918,0.2507
44.03,45,154,0.0026,2.72,0,0.236108918,0.2462
44.03,46,154,0.0026,1.79,0,0.236108918,0.2432
44.03,47,154,0.0026,1.65,0,0.236108918,0.2417
44.03,48,154,0.0026,2.1,0,0.236108918,0.2532
44.03,49,154,0.0026,1.03,0,0.236108918,0.2534
44.03,50,154,0.0026,1.1,0,0.236108918,0.2529
44.03,55,154,0.0026,0.37,0,0.236108918,0.2942
44.03,18,182,0.0026,18.2,0,0.236108918,0.9375
44.03,20,182,0.0026,22.7,0,0.236108918,0.7314
44.03,23,182,0.0026,13.15,0,0.236108918,0.7251
44.03,25,182,0.0026,18.9,0,0.236108918,0.6592
44.03,30,182,0.0026,14.93,0,0.236108918,0.458
44.03,32,182,0.0026,14.48,0,0.236108918,0.4233
44.03,35,182,0.0026,11.55,0,0.236108918,0.3618
44.03,37,182,0.0026,8.7,0,0.236108918,0.3367
44.03,38,182,0.0026,7.15,0,0.236108918,0.3265
44.03,40,182,0.0026,4.95,0,0.236108918,0.2988
44.03,42,182,0.0026,4.15,0,0.236108918,0.3128
44.03,43,182,0.0026,3.15,0,0.236108918,0.2765
44.03,44,182,0.0026,3.3,0,0.236108918,0.2583
44.03,45,182,0.0026,3.25,0,0.236108918,0.2485
44.03,46,182,0.0026,2.2,0,0.236108918,0.2437
44.03,47,182,0.0026,2.7,0,0.236108918,0.2429
44.03,48,182,0.0026,1.27,0,0.236108918,0.242
44.03,49,182,0.0026,2.33,0,0.236108918,0.24
44.03,50,182,0.0026,0.7,0,0.236108918,0.2532
44.03,55,182,0.0026,0.5,0,0.236108918,0.2808
44.03,60,182,0.0026,0.3,0,0.236108918,0.3281
44.03,25,553,0.0026,19.61,0,0.236108918,0.5515
44.03,28,553,0.0026,19.05,0,0.236108918,0.4619
44.03,30,553,0.0026,17.3,0,0.236108918,0.4354
44.03,35,553,0.0026,12.8,0,0.236108918,0.3832
44.03,38,553,0.0026,9.59,0,0.236108918,0.3498
44.03,40,553,0.0026,10,0,0.236108918,0.3367
44.03,45,553,0.0026,7.45,0,0.236108918,0.322
44.03,47,553,0.0026,6.45,0,0.236108918,0.3103
44.03,50,553,0.0026,4.55,0,0.236108918,0.3019
44.03,55,553,0.0026,2.5,0,0.236108918,0.2947
44.03,60,553,0.0026,2.1,0,0.236108918,0.2889
44.03,41,0,0.0026,0.3,1,0.236108918,0.9063
44.03,42,0,0.0026,0.32,1,0.236108918,0.6602
44.03,43,0,0.0026,0.08,1,0.236108918,0.4258
44.03,44,0,0.0026,0.26,1,0.236108918,0.3066
44.03,45,0,0.0026,1.45,1,0.236108918,0.5977
44.03,46,0,0.0026,2.3,1,0.236108918,0.6719
44.03,39,35,0.0026,0.22,1,0.236108918,0.3765
44.03,40,35,0.0026,0.52,1,0.236108918,0.3506
44.03,41,35,0.0026,0.81,1,0.236108918,0.3447
44.03,42,35,0.0026,0.87,1,0.236108918,0.3291
44.03,43,35,0.0026,1.25,1,0.236108918,0.3149
44.03,44,35,0.0026,1.67,1,0.236108918,0.311
44.03,45,35,0.0026,2.31,1,0.236108918,0.3181
44.03,26,63,0.0026,0.1,1,0.236108918,0.7305
44.03,29,63,0.0026,0.48,1,0.236108918,0.5986
44.03,30,63,0.0026,0.33,1,0.236108918,0.5693
44.03,31,63,0.0026,0.38,1,0.236108918,0.5195
44.03,32,63,0.0026,0.36,1,0.236108918,0.5732
44.03,33,63,0.0026,0.37,1,0.236108918,0.5068
44.03,34,63,0.0026,1.19,1,0.236108918,0.4932
44.03,35,63,0.0026,0.45,1,0.236108918,0.4468
44.03,36,63,0.0026,0.26,1,0.236108918,0.4107
44.03,37,63,0.0026,0.38,1,0.236108918,0.3657
44.03,38,63,0.0026,0.54,1,0.236108918,0.3535
44.03,39,63,0.0026,0.69,1,0.236108918,0.3074
44.03,40,63,0.0026,0.89,1,0.236108918,0.2905
44.03,41,63,0.0026,0.95,1,0.236108918,0.3054
44.03,42,63,0.0026,1.19,1,0.236108918,0.2964
44.03,43,63,0.0026,1.5,1,0.236108918,0.283
44.03,44,63,0.0026,1.9,1,0.236108918,0.2666
44.03,45,63,0.0026,2.65,1,0.236108918,0.2849
44.03,46,63,0.0026,1.89,1,0.236108918,0.2913
44.03,47,63,0.0026,2.58,1,0.236108918,0.2979
44.03,48,63,0.0026,3.26,1,0.236108918,0.2871
44.03,50,63,0.0026,6,1,0.236108918,0.3355
44.03,28,154,0.0026,0.5,1,0.236108918,0.5117
44.03,36,154,0.0026,0.45,1,0.236108918,0.3142
44.03,39,154,0.0026,1.06,1,0.236108918,0.2808
44.03,40,154,0.0026,1.67,1,0.236108918,0.2759
44.03,41,154,0.0026,1.36,1,0.236108918,0.2705
44.03,42,154,0.0026,2.29,1,0.236108918,0.2656
44.03,43,154,0.0026,2.81,1,0.236108918,0.2581
44.03,44,154,0.0026,2.32,1,0.236108918,0.2637
44.03,45,154,0.0026,2.55,1,0.236108918,0.2575
44.03,46,154,0.0026,3.01,1,0.236108918,0.26
44.03,48,154,0.0026,4.4,1,0.236108918,0.2715
44.03,49,154,0.0026,4.9,1,0.236108918,0.2565
44.03,50,154,0.0026,6,1,0.236108918,0.2573
44.03,15,182,0.0026,0.05,1,0.236108918,0.6172
44.03,18,182,0.0026,0.87,1,0.236108918,0.7324
44.03,20,182,0.0026,1.87,1,0.236108918,0.6357
44.03,23,182,0.0026,0.3,1,0.236108918,0.5391
44.03,25,182,0.0026,1,1,0.236108918,0.5571
44.03,27,182,0.0026,0.25,1,0.236108918,0.5527
44.03,30,182,0.0026,0.35,1,0.236108918,0.4253
44.03,32,182,0.0026,0.8,1,0.236108918,0.3857
44.03,33,182,0.0026,0.47,1,0.236108918,0.3555
44.03,35,182,0.0026,0.8,1,0.236108918,0.3362
44.03,37,182,0.0026,1.1,1,0.236108918,0.302
44.03,38,182,0.0026,1.1,1,0.236108918,0.2914
44.03,40,182,0.0026,1.57,1,0.236108918,0.2767
44.03,42,182,0.0026,1.62,1,0.236108918,0.2673
44.03,43,182,0.0026,2.23,1,0.236108918,0.2622
44.03,44,182,0.0026,3.28,1,0.236108918,0.2588
44.03,45,182,0.0026,3,1,0.236108918,0.249
44.03,46,182,0.0026,4.15,1,0.236108918,0.2681
44.03,47,182,0.0026,3.42,1,0.236108918,0.2462
44.03,49,182,0.0026,5.2,1,0.236108918,0.2733
44.03,50,182,0.0026,7.05,1,0.236108918,0.2765
44.03,23,553,0.0026,1.25,1,0.236108918,0.5266
44.03,25,553,0.0026,0.7,1,0.236108918,0.4904
44.03,28,553,0.0026,1.5,1,0.236108918,0.4434
44.03,33,553,0.0026,2.25,1,0.236108918,0.3279
44.03,35,553,0.0026,2,1,0.236108918,0.3192
44.03,38,553,0.0026,3.45,1,0.236108918,0.3098
44.03,40,553,0.0026,3.8,1,0.236108918,0.3018
44.03,45,553,0.0026,5.5,1,0.236108918,0.29
20.8,22.5,35,0.0026,1,0,0.21650735,0.4912
20.8,25,35,0.0026,1,0,0.21650735,0.5088
20.8,20,126,0.0026,2.1,0,0.21650735,0.4868
20.8,22.5,126,0.0026,0.9,0,0.21650735,0.3379
20.8,25,126,0.0026,0.3,0,0.21650735,0.5596
20.8,30,126,0.0026,0.39,0,0.21650735,0.4702
20.8,15,35,0.0026,0.1,1,0.21650735,0.9395
20.8,20,35,0.0026,0.15,1,0.21650735,0.9541
20.8,20,126,0.0026,1.02,1,0.21650735,0.3486
30.55,30,91,0.0026,1.84,0,0.266691131,0.377
30.55,35,91,0.0026,0.35,0,0.266691131,0.3301
30.55,40,91,0.0026,0.45,0,0.266691131,0.8643
30.55,25,182,0.0026,5.9,0,0.266691131,0.6641
30.55,30,182,0.0026,2.2,0,0.266691131,0.3499
30.55,35,182,0.0026,0.6,0,0.266691131,0.3189
30.55,30,0,0.0026,0.4,1,0.266691131,0.5898
30.55,30,91,0.0026,1.5,1,0.266691131,0.3648
30.55,35,91,0.0026,4.3,1,0.266691131,0.4165
30.55,55,91,0.0026,24.61,1,0.266691131,0.6064
30.55,30,182,0.0026,2.6,1,0.266691131,0.3237
92.82,95,0,0.0026,0.08,0,0.14541148,0.2891
92.82,100,0,0.0026,0.1,0,0.14541148,0.8633
92.82,90,35,0.0026,4.1,0,0.14541148,0.1807
92.82,95,35,0.0026,0.85,0,0.14541148,0.1602
92.82,100,35,0.0026,0.2,0,0.14541148,0.1787
92.82,75,91,0.0026,19.6,0,0.14541148,0.3772
92.82,80,91,0.0026,13.71,0,0.14541148,0.3025
92.82,85,91,0.0026,14.31,0,0.14541148,0.1918
92.82,90,91,0.0026,5.1,0,0.14541148,0.1796
92.82,95,91,0.0026,2.03,0,0.14541148,0.1648
92.82,100,91,0.0026,0.71,0,0.14541148,0.1622
92.82,105,91,0.0026,0.25,0,0.14541148,0.1636
92.82,110,91,0.0026,0.2,0,0.14541148,0.2097
92.82,115,91,0.0026,0.25,0,0.14541148,0.2852
92.82,80,182,0.0026,13.48,0,0.14541148,0.1963
92.82,90,182,0.0026,6.2,0,0.14541148,0.1773
92.82,95,182,0.0026,3.27,0,0.14541148,0.1716
92.82,100,182,0.0026,1.87,0,0.14541148,0.1664
92.82,105,182,0.0026,0.8,0,0.14541148,0.163
92.82,110,182,0.0026,1.4,0,0.14541148,0.1655
92.82,90,0,0.0026,0.17,1,0.14541148,0.5742
92.82,95,0,0.0026,2.2,1,0.14541148,0.5098
92.82,100,0,0.0026,7.52,1,0.14541148,0.8516
92.82,90,35,0.0026,1.2,1,0.14541148,0.2085
92.82,95,35,0.0026,3.36,1,0.14541148,0.2068
92.82,100,35,0.0026,7.6,1,0.14541148,0.354
92.82,55,91,0.0026,0.1,1,0.14541148,0.4453
92.82,60,91,0.0026,0.15,1,0.14541148,0.4629
92.82,75,91,0.0026,0.4,1,0.14541148,0.294
92.82,80,91,0.0026,0.45,1,0.14541148,0.2485
92.82,85,91,0.0026,1.3,1,0.14541148,0.2191
92.82,90,91,0.0026,2.3,1,0.14541148,0.1956
92.82,95,91,0.0026,4.78,1,0.14541148,0.1956
92.82,100,91,0.0026,5.5,1,0.14541148,0.2018
92.82,70,182,0.0026,0.5,1,0.14541148,0.281
92.82,75,182,0.0026,0.75,1,0.14541148,0.25
92.82,80,182,0.0026,1.6,1,0.14541148,0.2273
92.82,85,182,0.0026,1.82,1,0.14541148,0.2097
92.82,90,182,0.0026,3.12,1,0.14541148,0.2001
92.82,95,182,0.0026,4.4,1,0.14541148,0.1978
92.82,100,182,0.0026,6.1,1,0.14541148,0.1985
64.92,65,0,0.0026,0.4,0,0.268663807,0.1543
64.92,70,0,0.0026,0.15,0,0.268663807,0.8398
64.92,55,35,0.0026,11.06,0,0.268663807,0.7564
64.92,65,35,0.0026,1.89,0,0.268663807,0.2913
64.92,70,35,0.0026,0.45,0,0.268663807,0.2832
64.92,75,35,0.0026,0.48,0,0.268663807,0.3408
64.92,45,63,0.0026,12.7,0,0.268663807,0.5664
64.92,50,63,0.0026,10.51,0,0.268663807,0.458
64.92,55,63,0.0026,10,0,0.268663807,0.3628
64.92,60,63,0.0026,4.5,0,0.268663807,0.2954
64.92,65,63,0.0026,3.7,0,0.268663807,0.2693
64.92,70,63,0.0026,0.79,0,0.268663807,0.2546
64.92,75,63,0.0026,0.25,0,0.268663807,0.2756
64.92,80,63,0.0026,0.55,0,0.268663807,0.3223
64.92,40,154,0.0026,28.8,0,0.268663807,0.4854
64.92,55,154,0.0026,14.8,0,0.268663807,0.2947
64.92,60,154,0.0026,8.5,0,0.268663807,0.2543
64.92,65,154,0.0026,4,0,0.268663807,0.2412
64.92,70,154,0.0026,1.9,0,0.268663807,0.2385
64.92,75,154,0.0026,0.5,0,0.268663807,0.2411
64.92,80,154,0.0026,1.02,0,0.268663807,0.2564
64.92,90,154,0.0026,0.5,0,0.268663807,0.2915
64.92,65,0,0.0026,1.3,1,0.268663807,0.2022
64.92,65,35,0.0026,1.7,1,0.268663807,0.311
64.92,70,35,0.0026,3.4,1,0.268663807,0.3335
64.92,45,63,0.0026,0.25,1,0.268663807,0.5078
64.92,50,63,0.0026,0.29,1,0.268663807,0.418
64.92,55,63,0.0026,0.4,1,0.268663807,0.3462
64.92,60,63,0.0026,1.45,1,0.268663807,0.2908
64.92,65,63,0.0026,2.39,1,0.268663807,0.2703
64.92,70,63,0.0026,5.4,1,0.268663807,0.273
64.92,50,154,0.0026,0.39,1,0.268663807,0.3198
64.92,55,154,0.0026,1.25,1,0.268663807,0.2815
64.92,60,154,0.0026,2.1,1,0.268663807,0.2586
64.92,65,154,0.0026,3,1,0.268663807,0.251
64.92,70,154,0.0026,5.26,1,0.268663807,0.249
64.92,75,154,0.0026,8.6,1,0.268663807,0.2505
64.92,80,154,0.0026,13.4,1,0.268663807,0.252
64.92,85,154,0.0026,17.6,1,0.268663807,0.272
64.92,90,154,0.0026,22.3,1,0.268663807,0.3145
24.78,25,63,0.0026,1.6,0,0.50300327,0.5518
24.78,22.5,154,0.0026,3.47,0,0.50300327,0.8489
